"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
34612,"i154_FBB_ts_PPP","Fixed-broadband Internet basket","i154_FBB_ts_GNI","PPP$",241,"UKR","Ukraine","24.5115",2022,"","ITU Research","Entry-level fixed-broadband basket. Combined time series data: from 2008 to 2017, the basket is composed of the cheapest plan providing at least 1GB of monthly high-speed data (256Kbit/s or higher) from the operator with the largest market share in each economy. From 2018, the basket is composed of the cheapest plan providing at least 5GB of monthly high-speed data (256Kbit/s or higher) from the operator with the largest market share in each economy."
34612,"i154_FBB_ts_PPP","Fixed-broadband Internet basket","i154_FBB_ts_GNI","PPP$",84,"GBR","United Kingdom","42.0914",2022,"","ITU Research","Entry-level fixed-broadband basket. Combined time series data: from 2008 to 2017, the basket is composed of the cheapest plan providing at least 1GB of monthly high-speed data (256Kbit/s or higher) from the operator with the largest market share in each economy. From 2018, the basket is composed of the cheapest plan providing at least 5GB of monthly high-speed data (256Kbit/s or higher) from the operator with the largest market share in each economy."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",151,"MLT","Malta","4.99",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",274,"MDA","Moldova","60",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",143,"MCO","Monaco","24.99",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",316,"MNE","Montenegro","7",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",106,"NLD","Netherlands","16.5",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",283,"MKD","North Macedonia","231",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",170,"NOR","Norway","139.25",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",190,"POL","Poland","20",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",191,"PRT","Portugal","8.91",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",200,"ROU","Romania","4.88",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",213,"SMR","San Marino","7.79",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",256,"SRB","Serbia","400",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",281,"SVK","Slovakia","6.4",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",221,"SVN","Slovenia","3.95",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",73,"ESP","Spain","10",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",203,"SWE","Sweden","109",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",219,"CHE","Switzerland","13",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",236,"TUR","Türkiye","50",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",241,"UKR","Ukraine","141",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34621,"i154_MobLow_ts","Mobile cellular low usage basket","i154_MobLow_ts_GNI","Local currency",84,"GBR","United Kingdom","10",2022,"","ITU Research","Mobile cellular low usage basket. Combined time series data: from 2008 to 2017, the basket is composed of 30 calls and 100 SMSs; from 2018, it is composed of 70 voice minutes and 20 SMSs."
34605,"i271mb_ts","Data-only mobile broadband basket","i271mb_ts_GNI","Local currency",10,"ALB","Albania","1200",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34605,"i271mb_ts","Data-only mobile broadband basket","i271mb_ts_GNI","Local currency",14,"AND","Andorra","16",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34605,"i271mb_ts","Data-only mobile broadband basket","i271mb_ts_GNI","Local currency",24,"AUT","Austria","8.98",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34605,"i271mb_ts","Data-only mobile broadband basket","i271mb_ts_GNI","Local currency",30,"BEL","Belgium","15",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
